CAND_ID,CAND_F_NAME,CAND_L_NAME,CAND_ICI,PTY_CD,CAND_PTY_AFFILIATION,TTL_RECEIPTS,TRANS_FROM_AUTH,TTL_DISB,TRANS_TO_AUTH,COH_BOP,COH_COP,CAND_CONTRIB,CAND_LOANS,OTHER_LOANS,CAND_LOAN_REPAY,OTHER_LOAN_REPAY,DEBTS_OWED_BY,TTL_INDIV_CONTRIB,CAND_OFFICE_ST,CAND_OFFICE_DISTRICT,SPEC_ELECTION,PRIM_ELECTION,RUN_ELECTION,GEN_ELECTION,GEN_ELECTION_PRECENT,OTHER_POL_CMTE_CONTRIB,POL_PTY_CONTRIB,CVG_END_DT,INDIV_REFUNDS,CMTE_REFUNDS,,
S6NV00200, CATHERINE CORTEZ,MASTO,I,1,DEM,2500544.96,132000.00,1651211.07,0.00,220554.00,1069887.72,0.00,0.00,0.00,0.00,0.00,0.00,1871028.38,NV,0.00,,,,,,198500.00,0,43465,32368.78,,,0
S6NV00234, SUJEET BOBBY NARENDRA,MAHENDRA,C,1,DEM,9807.00,0.00,11242.00,0.00,4646.00,3209.00,0.00,7000.00,0.00,0.00,0.00,32000.00,2807.00,NV,0.00,,,,,,0.00,0,43465,58,,,0
S8NV00131, JAY GREGORY,CRADDOCK,C,1,DEM,75660.00,0.00,60939.00,2966.00,0.00,0.00,0.00,68769.00,0.00,2180.00,0.00,0.00,5745.00,NV,0.00,,,,,,0.00,0,43059,0,,,0
S8NV00149, JESSE,SBAIH,C,1,DEM,2157538.00,0.00,2157480.00,0.00,0.00,0.00,0.00,2050000.00,0.00,2013044.00,0.00,36955.65,105775.00,NV,0.00,,,,,,0.00,0,43465,13142,,,0
S8NV00156, JACKY,ROSEN,C,1,DEM,26242994.01,1834737.80,26079221.32,0.00,15260.89,179031.86,0.00,0.00,0.00,0.00,0.00,15000.00,22910453.82,NV,0.00,,,,,,1271587.30,48296.95,43465,437309.88,,,530
S0NV00138, SHARRON E,ANGLE,O,2,REP,2749.00,0.00,1352.00,0.00,5485.00,6881.51,0.00,0.00,0.00,0.00,0.00,0.00,2749.00,NV,0.00,,,,,,0.00,0,43008,0,,,0
S0NV00203, DANNY,TARKANIAN,C,2,REP,2491405.66,0.00,2467184.86,0.00,0.00,23743.71,13827.00,215000.00,0.00,180000.00,0.00,51289.76,2132327.17,NV,0.00,,,,,,120917.67,0,43465,20386.3,,,1000
S0NV00252, SUE,LOWDEN,C,2,REP,61027.03,0.00,61027.03,0.00,0.00,0.00,61027.03,0.00,0.00,0.00,0.00,0.00,0.00,NV,0.00,,,,,,0.00,0,43281,0,,,0
S2NV00183, DEAN,HELLER,I,2,REP,12888303.14,685974.10,14070168.87,0.00,1366283.00,184416.07,0.00,0.00,0.00,0.00,0.00,0.00,8687150.00,NV,0.00,,,,,,3414659.00,47400,43465,254441.09,,,30850
S6NV00218, JOE,HECK,O,2,REP,10636.44,0.00,264344.13,0.00,447693.00,193983.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NV,0.00,,,,,,0.00,0,43465,6560,,,0
S8NV00164, SARAH,GAZALA,C,2,REP,22200.00,0.00,21385.00,0.00,0.00,814.00,0.00,21105.00,0.00,0.00,0.00,0.21,1095.00,NV,0.00,,,,,,0.00,0,43269,0,,,0
S6NV00341, JARROD M.,WILLIAMS,O,3,IND,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NV,0.00,,,,,,0.00,0,43465,0,,,0
S0NY00188, HILLARY RODHAM,CLINTON,C,1,DEM,5333.00,0.00,3425.41,0.00,16268.00,18175.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NY,0.00,,,,,,0.00,0,43465,0,,,0
S0NY00402, SCOTT ANDREW,NOREN,C,1,DEM,63270.47,0.00,66209.25,0.00,0.00,10166.78,0.00,57457.00,0.00,0.00,0.00,37500.00,5813.47,NY,0.00,,,,,,0.00,0,43465,0,,,0
S0NY00410, KIRSTEN ELIZABETH,GILLIBRAND,I,1,DEM,17940045.06,716050.37,9891306.99,0.00,2266662.00,10315402.08,0.00,0.00,0.00,0.00,0.00,0.00,16290311.45,NY,0.00,,,,,,843668.22,0,43465,322311.61,,,6500
S8NY00082, CHARLES E,SCHUMER,I,1,DEM,991181.19,0.00,2203283.58,0.00,10676815.00,9464715.18,0.00,0.00,0.00,0.00,0.00,0.00,472850.50,NY,0.00,,,,,,137500.00,0,43465,24058.3,,,8000
S0NY00550, JAY,TOWNSEND,C,2,REP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,108845.10,0.00,NY,0.00,,,,,,0.00,0,43465,0,,,0
S2NY00259, WENDY,LONG,C,2,REP,4058.00,0.00,66961.50,0.00,69667.00,6761.21,0.00,0.00,0.00,26569.00,0.00,282546.58,2348.00,NY,0.00,,,,,,0.00,0,43465,0,,,0
S6NY00243, JOHN D,SPENCER,C,2,REP,0.00,0.00,0.00,0.00,679.00,679.00,0.00,0.00,0.00,0.00,0.00,239112.00,0.00,NY,0.00,,,,,,0.00,0,43465,0,,,0
S6NY00383, FRANK,SPOTORNO,C,2,REP,17060.00,0.00,75345.32,0.00,54119.71,-4165.61,0.00,17060.00,0.00,0.00,0.00,155560.00,0.00,NY,0.00,,,,,,0.00,0,43465,0,,,0
S8NY00199, PATRICK JOHN,HAHN,C,2,REP,5000.00,0.00,4559.00,0.00,5000.00,4441.00,4850.00,4850.00,0.00,0.00,0.00,0.00,150.00,NY,0.00,,,,,,0.00,0,43100,0,,,0
S8NY00207, JOSEPH H,HOLLAND,C,2,REP,11100.00,0.00,11100.00,0.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,11000.00,NY,0.00,,,,,,0.00,0,43190,0,,,0
S8NY00215, CHELE CHIAVACCI,FARLEY,C,2,REP,1400439.99,0.00,1385100.68,0.00,0.00,15337.92,237677.24,0.00,0.00,0.00,0.00,0.00,1126578.28,NY,0.00,,,,,,21500.00,14250,43465,8350,,,0
S6NY00425, ROBIN LAVERNE,WILSON,C,3,GRE,0.00,0.00,1295.00,0.00,1668.00,373.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,NY,0.00,,,,,,0.00,0,42825,0,,,0
S8NY00173, DAVID A,WEBBER,C,3,IND,7531.00,0.00,7028.00,0.00,0.00,501.00,0.00,6500.00,0.00,0.00,0.00,6500.00,1031.00,NY,0.00,,,,,,0.00,0,43190,0,,,0
S6OH00155, PAUL III,HACKETT,C,1,DEM,12228.00,0.00,5530.00,0.00,10540.00,0.00,2000.00,0.00,0.00,0.00,4502.00,72146.00,50.00,OH,0.00,,,,,,10000.00,0,43465,0,,,0
S6OH00163, SHERROD,BROWN,I,1,DEM,22766559.45,2734077.17,24579168.77,0.00,3183855.00,1371245.26,0.00,0.00,0.00,0.00,0.00,0.00,17427954.58,OH,0.00,,,,,,2552879.50,0,43465,242444.34,,,16550
S6OH00254, TED,STRICKLAND,C,1,DEM,36995.27,0.00,202835.75,0.00,169136.00,3296.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OH,0.00,,,,,,0.00,0,43465,21962,,,300
S0OH00133, ROB THE HONORA,PORTMAN,I,2,REP,1919069.86,5250.00,638179.14,0.00,381764.00,1662654.85,0.00,0.00,0.00,0.00,0.00,0.00,1112423.95,OH,0.00,,,,,,716915.00,0,43465,3650,,,5200
S2OH00170, JOSH,MANDEL,C,2,REP,4516257.43,1990734.08,2572742.31,0.00,1657109.00,3611043.68,0.00,0.00,0.00,0.00,0.00,0.00,2202371.00,OH,0.00,,,,,,224884.00,0,43465,922661.6,,,135679.33
S8OH00086, MICHAEL,GIBBONS,C,2,REP,3343485.17,0.00,3343363.24,0.00,0.00,122.15,111550.17,2600349.00,0.00,0.00,0.00,250000.00,624512.00,OH,0.00,,,,,,6600.00,0,43465,217011,,,600
S8OH00094, MELISSA,ACKISON,C,2,REP,38378.00,0.00,47019.00,0.06,0.00,0.80,1071.00,0.00,0.00,0.00,0.00,0.00,37307.00,OH,0.00,,,,,,0.00,0,43245,0,,,0
S8OH00102, JAMES B.,RENACCI,C,2,REP,12061786.51,1427954.48,12664106.42,12861.54,624545.32,42872.86,0.00,8019300.00,0.00,7472505.11,0.00,262794.25,1945355.23,OH,0.00,,,,,,674643.13,2460,43465,15300,,,1000
S8OH00110, DAN,KILEY,C,2,REP,1106376.50,0.00,1065570.15,0.00,0.00,40806.35,0.00,1100000.00,0.00,900000.00,0.00,200000.00,6376.50,OH,0.00,,,,,,0.00,0,43465,0,,,0
S6OH00262, THOMAS WILLIAM,CONNORS,C,3,IND,0.00,0.00,696.00,0.00,696.00,0.00,0.00,0.00,0.00,696.00,0.00,0.00,0.00,OH,0.00,,,,,,0.00,0,42798,0,,,0
S8OH00144, STEPHEN I MR,FARIS,C,3,,8049.00,0.00,8049.00,0.00,0.92,0.00,5131.00,1475.00,0.00,1475.00,0.00,0.00,1442.00,OH,0.00,,,,,,0.00,0,43465,0,,,0
S4OK00133, BRAD R,CARSON,C,1,DEM,0.00,0.00,0.00,0.00,46465.00,46365.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,OK,0.00,,,,,,0.00,0,43465,0,,,0
S4OK00216, MATTHEW BENJAMIN,SILVERSTEIN,C,1,DEM,0.00,0.00,0.00,0.00,72.00,72.00,0.00,0.00,0.00,0.00,0.00,33035.00,0.00,OK,0.00,,,,,,0.00,0,43373,0,,,0
S4OK00307, CONSTANCE NEVLIN,JOHNSON,C,1,DEM,4763.00,0.00,5800.00,0.00,1036.00,0.00,4763.00,0.00,0.00,0.00,0.00,0.00,0.00,OK,0.00,,,,,,0.00,0,43042,0,,,0
S4OK00083, JAMES M,INHOFE,I,2,REP,837090.89,32117.00,338002.95,7500.00,127600.00,626686.73,0.00,0.00,0.00,0.00,0.00,0.00,273739.00,OK,0.00,,,,,,526629.00,0,43465,1350,,,0
S4OK00232, JAMES PAUL,LANKFORD,I,2,REP,629534.01,0.00,561617.84,0.00,564738.00,632654.30,0.00,0.00,0.00,0.00,0.00,0.00,323453.00,OK,0.00,,,,,,300200.00,0,43465,1000,,,0
S6OK04130, SEAN D,BRADDY,C,3,IND,100.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,100.00,OK,0.00,,,,,,0.00,0,43008,0,,,0
S6OR00110, RONALD LEE,WYDEN,I,1,DEM,1667441.19,37290.00,2762883.94,0.00,3398289.00,2302848.33,0.00,0.00,0.00,0.00,0.00,0.00,1212461.24,OR,0.00,,,,,,308110.00,0,43465,17728.1,,,1000
S8OR00207, JEFFREY ALAN,MERKLEY,I,1,DEM,3824786.98,98492.00,2855361.71,0.00,713343.00,1682768.67,0.00,0.00,0.00,0.00,0.00,0.00,3638167.01,OR,0.00,,,,,,60231.77,0,43465,33918.29,,,-2500
S4OR00172, MARK ALLEN,CALLAHAN,C,2,REP,0.00,0.00,2283.00,0.00,2283.00,0.00,0.00,0.00,0.00,0.00,0.00,2283.00,0.00,OR,0.00,,,,,,0.00,0,42765,0,,,0
S0PA00434, JOSEPH A JR,SESTAK,C,1,DEM,127.00,0.00,19213.51,0.00,20721.00,1632.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PA,0.00,,,,,,0.00,0,43465,0,,,0
S6PA00217, ROBERT P JR,CASEY,I,1,DEM,17816254.19,1798441.34,18934799.74,0.00,1606564.00,488017.53,0.00,0.00,0.00,0.00,0.00,0.00,13224847.78,PA,0.00,,,,,,2665280.27,6000,43465,259525.27,,,44750
S6PA00258, ED,PAWLOWSKI,C,1,DEM,0.00,0.00,0.00,0.00,89.00,89.39,0.00,0.00,0.00,0.00,0.00,23477.08,0.00,PA,0.00,,,,,,0.00,0,43465,0,,,0
S6PA00266, KATHLEEN ALANA,MCGINTY,C,1,DEM,375909.34,49.00,392226.89,0.00,76647.00,60329.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PA,0.00,,,,,,0.00,0,43465,1960,,,1000
S6PA00274, JOHN KART,FETTERMAN,C,1,DEM,0.00,0.00,0.00,0.00,-1335.00,-1335.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,PA,0.00,,,,,,0.00,0,42825,0,,,0
S8PA00338, THERESA MICHELLE,WRIGHT,C,1,DEM,9395.00,0.00,9294.00,0.00,0.00,0.00,250.00,0.00,0.00,0.00,0.00,0.00,9145.00,PA,0.00,,,,,,0.00,0,43246,0,,,0
S0PA00384, PEG,LUKSIK,C,2,REP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41214.00,0.00,PA,0.00,,,,,,0.00,0,43008,0,,,0
S2PA00216, DAVID,CHRISTIAN,C,2,REP,0.00,0.00,171.00,0.00,171.00,0.00,0.00,0.00,0.00,0.00,0.00,9096.98,0.00,PA,0.00,,,,,,0.00,0,43465,0,,,0
S2PA00232, STEVEN D,WELCH,C,2,REP,0.00,0.00,0.00,0.00,26.00,26.11,0.00,0.00,0.00,0.00,0.00,250000.00,0.00,PA,0.00,,,,,,0.00,0,43465,0,,,0
S4PA00121, PATRICK JOSEPH,TOOMEY,I,2,REP,3139726.33,25993.00,2042232.91,0.00,127390.00,1224884.25,0.00,0.00,0.00,0.00,0.00,0.00,2095119.27,PA,0.00,,,,,,708404.28,0,43465,-300,,,3000
S4PA00196, JOSEPH JOHN,VODVARKA,C,2,REP,37201.34,0.00,35386.86,0.00,176.00,176.00,26282.00,0.00,0.00,0.00,0.00,0.00,14000.00,PA,0.00,,,,,,0.00,0,43465,0,,,0
S8PA00239, RICK,SACCONE,C,2,REP,51207.00,0.00,73263.00,41899.00,0.00,0.00,0.00,0.00,0.00,11000.00,0.00,0.00,47617.00,PA,0.00,,,,,,3500.00,90,43110,0,,,0
S8PA00262, JEFFREY A,BARTOS,C,2,REP,1312822.00,0.00,1312822.00,0.00,0.00,0.00,28353.00,550000.00,0.00,550000.00,0.00,0.00,722698.00,PA,0.00,,,,,,10000.00,0,43100,147350,,,0
S8PA00270, JAMES JOSEPH III,CHRISTIANA,C,2,REP,302403.96,0.00,300377.02,0.00,0.00,2026.56,1685.00,14900.00,0.00,0.00,0.00,37900.00,250419.00,PA,0.00,,,,,,34399.00,1000,43465,9700,,,1950
S8PA00288, ROBERT MR,LAWRENCE,C,2,REP,12152.00,0.00,12150.00,0.00,0.00,0.00,0.00,8875.00,0.00,576.00,0.00,0.00,3265.00,PA,0.00,,,,,,0.00,0,43281,0,,,0
S8PA00296, CYNTHIA ELLEN,AYERS,C,2,REP,36855.00,0.00,33786.00,0.00,0.00,3068.00,1535.00,27846.00,0.00,0.00,0.00,0.00,8855.00,PA,0.00,,,,,,0.00,154,43100,0,,,0
S8PA00320, LOU,BARLETTA,C,2,REP,7407078.74,281757.79,7760181.65,88070.00,397460.61,44356.35,0.00,0.00,0.00,0.00,0.00,0.00,6220106.84,PA,0.00,,,,,,883623.79,2120,43465,74365.2,,,28500
S8PA00346, NEAL,GALE,C,3,GRE,882.00,0.00,48.00,0.00,0.00,833.00,25.00,0.00,0.00,0.00,0.00,818.00,857.00,PA,0.00,,,,,,0.00,0,43430,0,,,0
S8PA00254, DALE RONALD,KERNS JR,C,3,LIB,208025.62,0.00,195485.66,0.00,0.00,6676.96,19960.62,525.00,0.00,592.00,0.00,0.00,124872.00,PA,0.00,,,,,,0.00,72500,43390,0,,,0
S6RI00163, JOHN F,REED,I,1,DEM,607862.03,0.00,603650.62,0.00,1535367.00,1539577.80,0.00,0.00,0.00,0.00,0.00,0.00,388148.53,RI,0.00,,,,,,195275.00,0,43465,3983,,,0
S6RI00221, SHELDON II,WHITEHOUSE,I,1,DEM,5190199.30,259507.83,5525854.42,0.00,1104415.00,768759.81,0.00,0.00,0.00,0.00,0.00,0.00,3864984.44,RI,0.00,,,,,,1052710.53,4520,43465,87455.96,,,5450
S8RI00110, ROBERT ANTHONY III,NARDOLILLO,C,2,REP,129258.00,0.00,129503.00,0.00,0.00,10.00,0.00,3100.00,0.00,3100.00,0.00,0.00,126158.00,RI,0.00,,,,,,0.00,0,43373,3320,,,0
S8RI00128, ROBERT MR,FLANDERS,C,2,REP,1211499.82,0.00,1211223.22,0.00,0.00,0.00,0.00,250000.00,0.00,14925.08,0.00,235074.92,958249.82,RI,0.00,,,,,,3250.00,0,43465,2800,,,0
S8RI00151, ROQUE ROCKY,DE LA FUENTE,C,2,REP,100000.00,0.00,47761.14,0.00,0.00,52238.86,0.00,100000.00,0.00,25000.00,0.00,75000.00,0.00,RI,0.00,,,,,,0.00,0,43373,0,,,0
S8RI00177, MICHAEL,COSTA,C,3,IND,20565.43,0.00,20565.43,0.00,0.00,0.00,20565.43,0.00,0.00,0.00,0.00,0.00,0.00,RI,0.00,,,,,,0.00,0,43465,0,,,0
S6SC04148, THOMAS ALAN,DIXON,C,1,DEM,0.06,0.00,602.00,0.00,601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SC,0.00,,,,,,0.00,0,42825,0,,,0
S0SC00149, LINDSEY O,GRAHAM,I,2,REP,3978945.04,0.00,1234108.27,0.00,456122.00,3200959.20,0.00,0.00,0.00,0.00,0.00,0.00,3427464.23,SC,0.00,,,,,,472800.00,0,43465,54617,,,1000
S0SC00230, MARK STEPHEN MR,SLOAN,,2,REP,2318.00,0.00,2317.00,0.00,0.00,0.00,0.00,1483.00,0.00,151.00,0.00,0.00,835.00,SC,0.00,,,,,,0.00,0,43465,0,,,0
S4SC00240, TIMOTHY E,SCOTT,I,2,REP,1567100.01,0.00,1542111.97,0.00,3879745.00,3904733.10,0.00,0.00,0.00,0.00,0.00,0.00,897383.20,SC,0.00,,,,,,648049.93,0,43465,5600,,,209.5
S4SC00281, NANCY,MACE,C,2,REP,0.00,0.00,11316.00,0.00,15417.00,4100.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SC,0.00,,,,,,0.00,0,43465,0,,,0
S2SC00079, VICTOR LEE,KOCHER,C,3,LIB,0.00,0.00,0.00,0.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,4150.00,0.00,SC,0.00,,,,,,0.00,0,42916,0,,,0
S6SD00051, TIM,JOHNSON,C,1,DEM,7764.29,0.00,265734.39,0.00,769826.00,511856.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,SD,0.00,,,,,,0.00,0,43465,0,,,0
S2SD00068, JOHN,THUNE,I,2,REP,2540816.93,0.00,1593429.34,0.00,10642932.00,11590319.94,0.00,0.00,0.00,0.00,0.00,0.00,1297129.35,SD,0.00,,,,,,710487.00,0,43465,9450,,,0
S4SD00049, MIKE,ROUNDS,I,2,REP,853681.75,4000.00,421289.29,0.00,79146.00,511538.45,0.00,0.00,0.00,0.00,0.00,0.00,334628.00,SD,0.00,,,,,,512857.40,0,43465,0,,,0
S4SD00064, ANNETTE DR,BOSWORTH,O,2,REP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33000.00,0.00,SD,0.00,,,,,,0.00,0,43465,0,,,0
S4TN00351, GORDON,BALL,C,1,DEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TN,0.00,,,,,,0.00,0,42916,0,,,0
S6TN00224, ROSALIND,KURITA,O,1,DEM,474.00,0.00,48500.00,0.00,68560.00,20535.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TN,0.00,,,,,,0.00,0,43465,0,,,0
S8TN00311, JAMES,MACKLER,O,1,DEM,980898.00,0.00,971804.49,0.00,0.00,9091.60,0.00,0.00,0.00,0.00,0.00,0.00,975359.00,TN,0.00,,,,,,3000.00,0,43465,117204,,,0
S8TN00386, PHILIP,BREDESEN,O,1,DEM,19621771.52,1255454.00,19461776.79,2700.00,0.00,159995.83,61941.93,7455000.00,0.00,0.00,0.00,37524.59,10220299.53,TN,0.00,,,,,,608760.00,0,43465,155601.3,,,14160
S2TN00058, LAMAR,ALEXANDER,I,2,REP,334266.22,0.00,241687.27,0.00,0.00,341645.59,0.00,0.00,0.00,0.00,0.00,0.00,64300.00,TN,0.00,,,,,,266700.00,0,43465,0,,,2000
S6TN00216, ROBERT P JR,CORKER,I,2,REP,2180001.39,103586.00,2662398.93,0.00,5934106.00,5451708.87,0.00,0.00,0.00,0.00,0.00,0.00,1500099.00,TN,0.00,,,,,,461150.00,0,43465,962879,,,258200
S8TN00337, MARSHA MRS.,BLACKBURN,O,2,REP,14634619.97,2061568.42,16572477.70,20849.00,2551958.17,614100.03,0.00,0.00,0.00,0.00,0.00,0.00,9763518.28,TN,0.00,,,,,,2581901.17,49348.59,43465,117296.67,,,28428.06
S8TN00352, STEPHEN,FINCHER,O,2,REP,1536681.70,0.00,2183069.86,0.00,2389553.60,1743198.84,5400.00,0.00,0.00,0.00,0.00,0.00,1402505.00,TN,0.00,,,,,,103700.00,0,43465,1391257,,,109100
S8TN00360, ROLANDO,TOYOS,O,2,REP,47512.00,0.00,47512.00,0.00,0.00,0.00,19729.00,0.00,0.00,0.00,0.00,0.00,27781.00,TN,0.00,,,,,,0.00,0,43271,0,,,0
S8TN00477, ROBERT BRETON,PHILLIPS,O,2,REP,5549.33,0.00,5549.33,0.00,0.00,0.00,5320.68,0.00,0.00,0.00,0.00,0.00,228.65,TN,0.00,,,,,,0.00,0,43423,0,,,0
S4TX00516, DAVID M,ALAMEEL,C,1,DEM,0.00,0.00,0.00,0.00,138.00,138.45,0.00,0.00,0.00,0.00,0.00,20382.00,0.00,TX,0.00,,,,,,0.00,0,43465,0,,,0
S8TX00285, ROBERT (BETO),O'ROURKE,C,1,DEM,80338144.36,53666.26,80450312.61,0.00,398699.00,286531.29,0.00,0.00,0.00,0.00,0.00,0.00,80083215.81,TX,0.00,,,,,,83441.30,0,43465,1264011.92,,,5117
S8TX00293, ROMAN JAMES ALFRED,MCALLEN,C,1,DEM,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,TX,0.00,,,,,,0.00,0,42894,0,,,0
S8TX00376, EDWARD WAYNE,KIMBROUGH,C,1,DEM,4619.00,0.00,2559.00,0.00,100.00,1948.00,0.00,0.00,0.00,0.00,0.00,2330.00,4619.00,TX,0.00,,,,,,0.00,0,43281,0,,,0
S2TX00106, JOHN,CORNYN,I,2,REP,4442539.56,2148746.47,1549054.11,1000.00,2896642.00,5790126.35,0.00,0.00,0.00,0.00,0.00,0.00,1339642.69,TX,0.00,,,,,,843660.42,0,43465,6998,,,0
S2TX00312, RAFAEL EDWARD  TED,CRUZ,I,2,REP,35409076.68,4105176.86,39458809.82,124177.00,4207690.00,157958.64,0.00,260000.00,0.00,250000.00,0.00,10000.00,29234222.19,TX,0.00,,,,,,1281824.02,100,43465,178714,,,6000
S2TX00411, CRAIG,JAMES,O,2,REP,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,482941.00,0.00,TX,0.00,,,,,,0.00,0,43465,0,,,0
S4TX00508, CHRISTOPHER KEVIN,MAPP,C,2,REP,47924.50,0.00,52442.40,0.00,0.00,-4517.90,0.00,20123.50,7000.00,0.00,7000.00,74017.14,20240.00,TX,0.00,,,,,,0.00,561,43465,0,,,0
S4TX00524, STEVE,STOCKMAN,C,2,REP,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12675.00,0.00,TX,0.00,,,,,,0.00,0,43465,0,,,0
S4TX00532, KENNETH CLIFFORD JR,COPE,C,2,REP,27064.32,0.00,27064.32,0.00,0.00,0.00,0.00,3260.41,0.00,691.69,0.00,0.00,23803.91,TX,0.00,,,,,,0.00,0,43196,0,,,0
S8TX00319, STEFANO,DE STEFANO,C,2,REP,595325.00,0.00,595324.00,0.00,0.00,0.00,11964.00,500000.00,0.00,500000.00,0.00,0.00,83360.00,TX,0.00,,,,,,0.00,0,43373,11400,,,0
S8TX00343, MARY ANN,MILLER,C,2,REP,10571.00,0.00,10570.00,0.00,0.00,0.00,9108.00,632.00,0.00,632.00,0.00,0.00,830.00,TX,0.00,,,,,,0.00,0,43190,0,,,0
S8TX00350, BRUCE,JACOBSON JR,C,2,REP,135315.00,0.00,135331.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,135315.00,TX,0.00,,,,,,0.00,0,43190,0,,,0
S8TX00384, GERALDINE,SAM,C,2,REP,10000.00,0.00,8000.00,0.00,0.00,2000.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,TX,0.00,,,,,,0.00,0,43100,0,,,0
S2TX00197, KEVIN DALE,HARRISON,O,3,IND,1330.00,0.00,3578.40,0.00,0.00,-2248.40,0.00,0.00,0.00,0.00,0.00,0.00,1330.00,TX,0.00,,,,,,0.00,0,43204,0,,,0
S4TX00433, DWAYNE,STOVALL,,3,IND,11465.67,0.00,7748.68,0.00,0.00,2362.16,5765.67,0.00,0.00,0.00,0.00,0.00,5700.00,TX,0.00,,,,,,0.00,0,43465,0,,,0
S8TX00335, CARL ALEXANDER,BIBLE,C,3,IND,5663.00,0.00,5662.00,0.00,0.00,0.00,871.00,4400.00,0.00,0.00,0.00,0.00,391.00,TX,0.00,,,,,,0.00,0,43291,0,,,0
S8TX00442, JONATHAN,JENKINS,C,3,IND,524678.00,0.00,524425.00,0.00,0.00,253.00,524287.00,0.00,0.00,0.00,0.00,36749.00,391.00,TX,0.00,,,,,,0.00,0,43281,0,,,0
S8TX00418, NEAL MONROE,DIKEMAN,C,3,LIB,33731.92,0.00,33397.65,0.00,0.00,333.41,2230.50,0.00,0.00,0.00,0.00,0.00,31273.15,TX,0.00,,,,,,0.00,0,43465,0,,,0
S6UT00246, MISTY K,SNOW,C,1,DEM,0.36,0.00,3489.00,3080.00,3489.00,0.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,UT,0.00,,,,,,0.00,0,42825,0,,,0
S8UT00135, JAMES COURAGE,SINGER,O,1,DEM,8773.00,0.00,4507.00,0.00,0.00,4266.00,0.00,0.00,0.00,0.00,0.00,0.00,8773.00,UT,0.00,,,,,,0.00,0,42916,0,,,0
S8UT00143, JENNY,WILSON,O,1,DEM,960796.10,0.00,960455.74,0.00,0.00,340.12,0.00,0.00,0.00,0.00,0.00,0.00,859059.60,UT,0.00,,,,,,92277.50,8000,43465,2660.13,,,0
S8UT00150, MITCHELL KENT,VICE,O,1,DEM,3278.00,0.00,2341.00,0.00,0.00,529.00,0.00,1983.00,0.00,0.00,0.00,1517.00,1295.00,UT,0.00,,,,,,0.00,0,43100,0,,,0
S0UT00124, MARK,SHURTLEFF,C,2,REP,0.00,0.00,0.00,0.00,6898.00,6898.00,0.00,0.00,0.00,0.00,0.00,22093.00,0.00,UT,0.00,,,,,,0.00,0,43465,0,,,0
S0UT00165, MIKE,LEE,I,2,REP,693219.22,23219.00,799937.89,0.00,347208.00,240488.24,0.00,0.00,0.00,0.00,0.00,0.00,513413.39,UT,0.00,,,,,,138250.00,0,43465,6315,,,-2000
S6UT00063, ORRIN G,HATCH,I,2,REP,3976603.00,202476.00,5220960.00,0.00,2156242.00,911882.61,0.00,0.00,0.00,0.00,0.00,0.00,1763298.00,UT,0.00,,,,,,1991166.00,0,43465,903669,,,1025588
S8UT00168, LARRY MICHAEL,MEYERS,O,2,REP,15190.00,0.00,11271.00,0.00,0.00,3918.00,1100.00,0.00,0.00,0.00,0.00,3500.00,13990.00,UT,0.00,,,,,,0.00,0,43160,0,,,0
S8UT00176, MITT WILLARD MR,ROMNEY,O,2,REP,5552040.26,1200000.00,5294219.14,0.00,0.00,257821.76,0.00,0.00,0.00,0.00,0.00,0.00,4309787.27,UT,0.00,,,,,,0.00,620,43465,27800,,,620
